yaw,pitch,class,fps,hleft,htop,hright,hbottom,gazex,gazey
-1.783665988518238,-0.9695497606639749,3.0,24.96594663127005,172.0,114.0,236.9227294921875,194.40615844726562,440.0,505.0
-1.9723616043947123,-0.9943978525827413,3.0,27.16465353652455,172.0,114.0,237.07273864746094,194.1592254638672,418.0,511.0
-1.7201643770638984,-1.0177198200388378,3.0,30.806719109211233,172.0,114.0,236.60446166992188,194.57421875,425.0,516.0
-1.786709049537817,-1.0247383147756326,3.0,35.65887624019112,172.0,114.0,236.78700256347656,194.40110778808594,420.0,518.0
-1.7875150552417296,-1.0359484919101576,3.0,22.7586423939879,173.0,114.0,236.44447326660156,194.46658325195312,416.0,521.0
-1.785010884868728,-1.0359823140560016,3.0,23.821798148463678,173.0,114.0,236.463623046875,194.47958374023438,416.0,521.0
-1.9397448052600759,-1.0212080284346234,3.0,26.99002586839294,173.0,115.0,236.46060180664062,194.3361053466797,412.0,517.0
-1.976788577074751,-1.0171222066902237,3.0,30.20701178232939,173.0,114.0,236.64735412597656,194.5667266845703,410.0,516.0
-1.961555828271716,-1.0012819908425414,3.0,29.73291934271901,173.0,114.0,236.9000701904297,194.5841522216797,416.0,513.0
-2.105099145762551,-1.0110866847117774,3.0,29.866514757717095,174.0,115.0,237.41578674316406,193.79620361328125,400.0,515.0
-2.018334289554151,-1.0511350348682797,3.0,26.556480666586467,173.0,114.0,237.1904754638672,194.02029418945312,396.0,524.0
-2.096024158031997,-1.0064650349560538,3.0,33.15969894377332,173.0,114.0,237.2232666015625,194.1871337890625,402.0,514.0
-0.9615122073360612,-0.7594624364894936,3.0,24.542733092253858,173.0,114.0,237.10848999023438,194.72860717773438,458.0,447.0
-1.0432217180052183,-0.7544469052085473,3.0,33.29790494033962,173.0,114.0,236.9290008544922,195.3312225341797,472.0,446.0
-1.168637430588102,-0.7796236312058294,3.0,29.53589611779701,173.0,113.0,237.27792358398438,195.44187927246094,484.0,453.0
-1.2266288285890132,-0.768383493509041,3.0,35.29014236192912,173.0,113.0,237.00852966308594,195.06887817382812,493.0,450.0
-1.1118516456126695,-0.8291957117365644,3.0,17.19569031961823,173.0,114.0,237.3128662109375,195.27279663085938,463.0,468.0
-1.1666160913207317,-0.876268948216478,3.0,21.59218742760655,173.0,114.0,237.16409301757812,195.2174072265625,456.0,481.0
-1.198686676115793,-0.8416542456320641,3.0,23.49026350424239,173.0,114.0,237.5655975341797,195.3518524169922,469.0,472.0
-1.7042510574442933,-0.803002457151199,3.0,30.756117413270957,174.0,114.0,238.16610717773438,195.48696899414062,499.0,460.0
-1.7739044378586615,-0.8421834157406628,3.0,26.71701382253647,174.0,114.0,238.24496459960938,195.5933380126953,484.0,472.0
-1.4854839586450257,-0.8098395906177595,3.0,21.40234929123251,174.0,114.0,239.2001495361328,195.68655395507812,499.0,462.0
